braga,2021-09-30T00:00:00,14.4,14.4,12.9,90.98,0,0,,0,0,4.3,3.3,38,1026.8,27.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T01:00:00,14.1,14.1,12.9,92.74,0,0,,0,0,8.6,4.3,41,1026.7,6.3,12.1,0,0,0,,Clear,clear-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T02:00:00,14.2,14.2,12.9,92.19,0,0,,0,0,8.6,3.5,42,1026.5,93.5,10,0,0,0,,Overcast,cloudy,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T03:00:00,13.9,13.9,12.7,92.38,0,0,,0,0,13.3,8.2,85,1026,91.4,10,0,0,0,,Overcast,cloudy,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T04:00:00,13,13,11.7,91.87,0,0,,0,0,14,5.4,42,1025.8,6.3,12.1,0,0,0,,Clear,clear-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T05:00:00,12.9,12.9,11.7,92.87,0.017,100,rain,0,0,10.1,5.8,47,1025.7,87.4,10,0,0,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T06:00:00,12.3,12.3,11.3,93.28,0,0,,0,0,11.5,3.8,52,1025.7,66.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T07:00:00,12.1,12.1,11,92.94,0,0,,0,0,11.9,5.6,101,1025.8,14.2,12.1,4.2,0,0,,Clear,clear-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T08:00:00,12.1,12.1,10.9,92.62,0,0,,0,0,11.2,6.8,44,1026.2,76,10,118.8,0.4,1,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T09:00:00,15,15,12.9,87.12,0,0,,0,0,9.4,9,112,1026.2,30,11.4,304.5,1.1,3,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T10:00:00,17.5,17.5,12.9,74.2,0,0,,0,0,,8.4,49,1026.4,36,16.5,488.3,1.8,5,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08045099999,08545099999,08567099999"
braga,2021-09-30T11:00:00,20,20,13.3,65.21,0,0,,0,0,13,7.8,346,1026.3,80,11.4,633,2.3,6,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T12:00:00,20.7,20.7,13.8,64.47,0,0,,0,0,11.5,8.1,326,1026.2,40,11.4,724,2.6,7,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T13:00:00,20.1,20.1,14.1,68.33,0,0,,0,0,,10.2,287,1025.6,19,17.1,757,2.7,8,,Clear,clear-day,"08551099999,08544099999,LPPR,08045099999,08545099999,08567099999"
braga,2021-09-30T14:00:00,20.6,20.6,13.3,62.95,0,0,,0,0,19.4,13,296,1025,30,11.4,728.8,2.6,7,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T15:00:00,21.1,21.1,12.7,58.88,0,0,,0,0,,13.8,302,1024.2,29.2,10,642,2.3,6,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T16:00:00,20.7,20.7,12.9,61.08,0,0,,0,0,,13.3,302,1023.5,26.2,16.7,501.9,1.8,5,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08045099999,08545099999,08567099999"
braga,2021-09-30T17:00:00,20,20,12.7,62.59,0.017,100,rain,0,0,23,16.5,305,1023.3,22.9,10,326.4,1.2,3,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T18:00:00,19,19,12.9,67.68,0,0,,0,0,20.9,15.2,315,1023.2,3.5,10,136,0.5,1,,Clear,clear-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T19:00:00,17.2,17.2,12.8,75.03,0,0,,0,0,,12.5,325,1023.2,29.2,18.7,7.1,0,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08045099999,08545099999,08567099999"
braga,2021-09-30T20:00:00,16.3,16.3,12.4,77.92,0,0,,0,0,14,8.9,320,1023.4,16.9,10,0,0,0,,Clear,clear-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T21:00:00,15.1,15.1,12.4,83.65,0,0,,0,0,,7.5,334,1023.6,27.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T22:00:00,14.6,14.6,12.7,87.95,0,0,,0,0,3.6,4.6,351,1023.7,39.6,13.5,0,0,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-09-30T23:00:00,14.5,14.5,12.9,90.42,0,0,,0,0,9.4,7.1,343,1023.7,94.1,10,0,0,0,,Overcast,cloudy,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T00:00:00,14,14,12.5,90.98,0,0,,0,0,15.5,10.9,346,1023.5,94.6,10,0,0,0,,Overcast,cloudy,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T01:00:00,13.6,13.6,12.2,91.61,0,0,,0,0,3.6,5.7,63,1023.1,31.6,13.5,0,0,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T02:00:00,12.9,12.9,12.1,94.62,0,0,,0,0,11.2,4.5,344,1023.1,97.6,10,0,0,0,,Overcast,cloudy,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T03:00:00,12.9,12.9,12,94.34,0,0,,0,0,2.9,1.7,12,1022.6,96.9,10,0,0,0,,Overcast,cloudy,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T04:00:00,12.6,12.6,11.9,95.51,0,0,,0,0,7.6,3.4,45,1022.3,31.6,12.1,0,0,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T05:00:00,12.4,12.4,11.8,96.14,0,0,,0,0,8.3,6,45,1022.1,77.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T06:00:00,12.8,12.8,12,95.14,0,0,,0,0,11.2,3.4,51,1022.1,92.6,10,0,0,0,,Overcast,cloudy,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T07:00:00,12.6,12.6,11.9,95.37,0,0,,0,0,6.1,4.2,43,1022.3,90,11.2,2,0,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T08:00:00,13,13,12.3,95.3,0,0,,0,0,9,5.9,93,1022.4,59.4,10,96.6,0.3,1,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T09:00:00,14.2,14.2,13.1,92.97,0,0,,0,0,,4.1,110,1022.8,90,11.4,299.4,1.1,3,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T10:00:00,16.1,16.1,13.1,82.49,0,0,,0,0,,3.5,98,1023.3,52,10.8,427.6,1.5,4,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08045099999,08545099999,08567099999"
braga,2021-10-01T11:00:00,19.1,19.1,13.3,69.22,0,0,,0,0,5.4,8,358,1023.3,100,11.4,543.5,2,5,,Overcast,cloudy,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T12:00:00,20.1,20.1,13.9,67.75,0,0,,0,0,17.3,9.4,302,1023.4,50,11.4,477.9,1.7,5,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T13:00:00,20.1,20.1,14.6,70.64,0,0,,0,0,,10.6,312,1023.3,72.7,13.1,678.5,2.4,7,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08045099999,08545099999,08567099999"
braga,2021-10-01T14:00:00,20.4,20.4,15,71.4,0,0,,0,0,20.2,12.5,291,1023,90,11.4,561,2,6,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T15:00:00,20.5,20.5,15,70.85,0,0,,0,0,20.2,12.5,284,1022.5,94.6,9.6,425,1.5,4,,Overcast,cloudy,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T16:00:00,19.7,19.7,15.3,75.8,0,0,,0,0,,8.3,268,1022.2,85.3,11.7,309.3,1.1,3,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08045099999,08545099999,08567099999"
braga,2021-10-01T17:00:00,19.6,19.6,15.7,78.54,0,0,,0,0,20.2,9.7,267,1022,93.9,9.4,239.8,0.9,2,,Overcast,cloudy,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T18:00:00,18.8,18.8,15.8,82.46,0,0,,0,0,16.9,10,289,1022,25,9,103.7,0.4,1,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T19:00:00,18.1,18.1,16,87.92,0.025,100,rain,0,0,,5.7,295,1022.1,93.7,9.8,3.7,0,0,,"Rain, Overcast",rain,"08551099999,08544099999,LPPR,08045099999,08545099999,08567099999"
braga,2021-10-01T20:00:00,17.8,17.8,16.4,91.61,0.04,100,rain,0,0,10.8,4.3,12,1022.1,88,8.8,0,0,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T21:00:00,17.9,17.9,16.8,93.26,0.08,100,rain,0,0,8.6,3.4,268,1022,100,7.9,0,0,0,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T22:00:00,17.6,17.6,17,96.12,0.054,100,rain,0,0,1.8,0.9,337,1021.9,100,2.6,0,0,0,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-01T23:00:00,17.6,17.6,17,96.45,0,0,,0,0,7.2,3.1,32,1021.3,100,6.2,0,0,0,,Overcast,cloudy,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T00:00:00,17.6,17.6,17,96.85,0,0,,0,0,4,3.4,161,1021.1,100,8.8,0,0,0,,Overcast,cloudy,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T01:00:00,17.3,17.3,16.9,97.7,0.066,100,rain,0,0,7.9,4.6,203,1020.3,100,1.8,0,0,0,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T02:00:00,17.6,17.6,17.4,98.98,0,0,,0,0,,3.7,280,1019.8,100,7.8,0,0,0,,Overcast,cloudy,"LPPR,08045099999,LEVX,08545099999"
braga,2021-10-02T03:00:00,17.2,17.2,16.8,97.72,0.04,100,rain,0,0,5.4,3.8,249,1019,100,8.8,0,0,0,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T04:00:00,17.3,17.3,16.7,96.78,0.101,100,rain,0,0,6.5,5.8,191,1018.2,100,3.5,0,0,0,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T05:00:00,16.9,16.9,16.5,97.71,0.24,100,rain,0,0,6.5,6.1,203,1017.7,100,2.6,0,0,0,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T06:00:00,16.7,16.7,16.6,99.01,0.186,100,rain,0,0,5.8,6.5,203,1017.7,100,3.5,0,0,0,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T07:00:00,16.7,16.7,16.6,99,0.214,100,rain,0,0,7.9,8.1,197,1017.4,100,4.4,1.1,0,0,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T08:00:00,16.7,16.7,16.6,99.48,0.052,100,rain,0,0,6.1,7.1,183,1017.4,100,9.5,34.1,0.1,0,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T09:00:00,17.3,17.3,17.1,98.76,0.12,100,rain,0,0,6.5,9.2,170,1017.2,88,10,109.7,0.4,1,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T10:00:00,17.8,17.8,17.4,97.1,0.388,100,rain,0,0,8.6,10.8,183,1017.1,94.2,11.1,220.1,0.8,2,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T11:00:00,18.2,18.2,17.4,94.95,0.08,100,rain,0,0,13.3,13.6,190,1016.4,88,7,418.1,1.5,4,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T12:00:00,18.4,18.4,17.6,94.71,0.211,100,rain,0,0,17.3,15.2,197,1016.1,88,7.5,555.5,2,6,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T13:00:00,18.2,18.2,17.1,93.33,0.257,100,rain,0,0,14.8,15.4,200,1015.9,94.9,5.1,608,2.2,6,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T14:00:00,18.2,18.2,17.4,95.13,0.052,100,rain,0,0,19.8,16.1,199,1015.1,100,7.3,582.3,2.1,6,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T15:00:00,18.3,18.3,17.4,94.27,0,0,,0,0,20.2,14.6,201,1014.2,100,3.8,498.1,1.8,5,,Overcast,cloudy,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T16:00:00,18.4,18.4,17.2,93.08,1.216,100,rain,0,0,19.1,17.4,203,1013.7,94.9,11.7,329.3,1.2,3,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T17:00:00,18.2,18.2,17.2,93.93,0.04,100,rain,0,0,22,17.3,203,1012.8,88,10,174.7,0.6,2,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T18:00:00,18,18,17.1,94.75,0,0,,0,0,,17.3,191,1011.9,88,9,55.3,0.2,1,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T19:00:00,17.7,17.7,17,95.53,0.155,100,rain,0,0,23.8,17.2,200,1011.5,94.9,13.7,1.6,0,0,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T20:00:00,17.6,17.6,17,96.39,0.464,100,rain,0,0,28.8,21,203,1010.9,88,5.6,0,0,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T21:00:00,17.5,17.5,17.2,98.15,0.079,100,rain,0,0,28.4,21.9,199,1010.6,88,7.4,0,0,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T22:00:00,17.5,17.5,16.9,96.42,0.138,100,rain,0,0,32,19.6,199,1009.9,90.7,3.8,0,0,0,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-02T23:00:00,17.5,17.5,17.1,96.99,1.118,100,rain,0,0,29.9,21.2,201,1009.1,88.4,5.6,0,0,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T00:00:00,17.3,17.3,17.1,98.47,0.285,100,rain,0,0,30.2,22.9,211,1008,88,5.4,0,0,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T01:00:00,17,17,16.8,98.71,8.939,100,rain,0,0,,19.8,237,1007.2,90.7,7.4,0,0,0,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T02:00:00,16,16,15.6,97.8,9.539,100,rain,0,0,41,15.1,257,1007.2,88,4.2,0,0,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T03:00:00,14.7,14.7,14.3,97.69,2.857,100,rain,0,0,,13.9,304,1007.8,88,5.7,0,0,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,LEVX,08545099999,08567099999"
braga,2021-10-03T04:00:00,13.7,13.7,12.3,91.05,3.464,100,rain,0,0,27,18.7,346,1008.4,88,10.6,0,0,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T05:00:00,13.6,13.6,12.3,92.03,0.065,100,rain,0,0,19.1,13.7,344,1009.4,88,10,0,0,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T06:00:00,12.9,12.9,11.8,92.9,0.066,100,rain,0,0,33.3,11.3,349,1010.5,88,9.8,0,0,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T07:00:00,12.2,12.2,11.1,92.91,2.183,100,rain,0,0,11.5,7.1,31,1011.5,52.2,10.6,1.8,0,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T08:00:00,11.7,11.7,10.5,92.01,0,0,,0,0,12.6,7.2,26,1012.5,25,10,97.3,0.4,1,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T09:00:00,13.6,13.6,11.8,89.27,0,0,,0,0,14.4,7.2,25,1013.6,25,10,289.8,1,3,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T10:00:00,15.7,15.7,11,73.59,0,0,,0,0,15.5,8.5,21,1015,27.9,14.1,456,1.6,5,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T11:00:00,16.7,16.7,10.3,66.13,0,0,,0,0,24.1,16.5,352,1015.9,25,10,615.5,2.2,6,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T12:00:00,17.4,17.4,10.5,63.97,0,0,,0,0,19.4,9.4,303,1016.5,25,10,686.3,2.5,7,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T13:00:00,16.6,16.6,10.7,68.08,0,0,,0,0,34.9,14,291,1017.3,47.7,14.1,717.8,2.6,7,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T14:00:00,17.7,17.7,10.1,61.2,0,0,,0,0,22,13.7,296,1017.5,39.5,10,689.5,2.5,7,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T15:00:00,17.6,17.6,10.3,62.43,0,0,,0,0,27,16,305,1018,25,10,606.3,2.2,6,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T16:00:00,16.8,16.8,10,63.89,0.017,100,rain,0,0,,11.1,281,1018.4,45.2,14.7,478,1.7,5,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T17:00:00,17.5,17.5,10,61.29,0,0,,0,0,25.9,12.6,300,1018.9,25,10,305.6,1.1,3,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T18:00:00,16.8,16.8,10.5,66.36,0,0,,0,0,21.6,10.6,297,1019.4,25,10,119.9,0.4,1,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T19:00:00,14.7,14.7,10.7,77.01,0,0,,0,0,13.7,9,295,1020,32.5,14.7,4.1,0,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T20:00:00,13.5,13.5,10.6,82.55,0,0,,0,0,11.2,4.6,238,1020.5,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T21:00:00,12.9,12.9,10.3,84.07,0,0,,0,0,6.5,4.3,19,1021.1,52.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T22:00:00,12.2,12.2,10.4,88.71,0,0,,0,0,6.1,4.1,204,1021.5,50,11.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-03T23:00:00,12.1,12.1,10.5,89.96,0,0,,0,0,6.5,3.7,331,1021.9,96.6,10,0,0,0,,Overcast,cloudy,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T00:00:00,12,12,10.7,91.8,0,0,,0,0,10.8,8,150,1021.9,81.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T01:00:00,11.7,11.7,10.5,92.36,0.014,100,rain,0,0,11.5,6.7,120,1021.6,80,11.8,0,0,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T02:00:00,12.6,12.6,11.3,91.9,0,0,,0,0,,7.4,129,1021.9,58.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LPPR,08045099999,LEVX,08545099999"
braga,2021-10-04T03:00:00,11.9,11.9,10.3,89.6,0,0,,0,0,12.2,8.2,122,1021.6,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T04:00:00,12.1,12.1,10.3,88.41,0.055,100,rain,0,0,13.3,8.9,139,1021.5,39.5,11.2,0,0,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T05:00:00,12.2,12.2,10.4,88.94,0.105,100,rain,0,0,11.5,8.6,142,1021.6,50,9.9,0,0,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T06:00:00,12.2,12.2,11.2,93.53,0.175,100,rain,0,0,11.2,8,134,1022,88,10,0,0,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T07:00:00,11.8,11.8,10.9,94.1,0,0,,0,0,11.2,6.1,78,1022.2,86.2,11.8,0.9,0,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T08:00:00,11.9,11.9,11.1,94.8,0.401,100,rain,0,0,11.2,9.6,118,1022.6,88,9.2,46.4,0.2,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T09:00:00,12.9,12.9,11.6,91.48,0.2,100,rain,0,0,13.3,8.1,122,1022.9,80.2,10.8,150.4,0.5,2,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T10:00:00,14.1,14.1,12.7,91.33,0.162,100,rain,0,0,,7.5,146,1023.3,83.8,11.1,333.3,1.2,3,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08045099999,08545099999,08567099999"
braga,2021-10-04T11:00:00,16,16,13.2,83.79,0,0,,0,0,8.3,7.7,158,1023,61.1,11.1,391.8,1.4,4,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T12:00:00,17.4,17.4,13.6,78.47,0,0,,0,0,11.5,10.1,207,1023,61.1,11.4,498.5,1.8,5,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T13:00:00,17.4,17.4,13,75.76,0,0,,0,0,,11.4,210,1023.1,83.9,11.3,497.8,1.8,5,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08045099999,08545099999,08567099999"
braga,2021-10-04T14:00:00,17.9,17.9,13,73.2,0,0,,0,0,14.4,12.4,223,1023,88.2,11.4,417.5,1.5,4,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T15:00:00,18.4,18.4,13.5,72.97,0,0,,0,0,,10,226,1022.4,30,10,462.8,1.7,5,,Partially cloudy,partly-cloudy-day,"08551099999,08045099999,08546099999,08558199999,08545099999,08567099999"
braga,2021-10-04T16:00:00,18.2,18.2,13.6,74.61,0,0,,0,0,13.5,10.6,218,1022.1,56.9,10.5,354.8,1.3,4,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08045099999,08545099999,08567099999"
braga,2021-10-04T17:00:00,18.4,18.4,13.7,73.8,0,0,,0,0,12,9.4,221,1022.1,25,10,256.8,0.9,3,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T18:00:00,17.4,17.4,13.6,78.38,0.14,100,rain,0,0,11.7,9.6,213,1022.1,25,9.4,103.5,0.4,1,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T19:00:00,16.6,16.6,14,84.9,0,0,,0,0,14.9,12.8,203,1022,41.4,9.9,2.9,0,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08045099999,08545099999,08567099999"
braga,2021-10-04T20:00:00,16.2,16.2,14,86.57,0,0,,0,0,10.8,8.5,201,1022.2,100,8.9,0,0,0,,Overcast,cloudy,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T21:00:00,16.1,16.1,14.1,87.84,0,0,,0,0,11.9,9,186,1022.2,100,8.9,0,0,0,,Overcast,cloudy,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
braga,2021-10-04T22:00:00,16.1,16.1,14.2,88.74,0.229,100,rain,0,0,13,10.5,188,1022.7,100,8.9,0,0,0,,"Rain, Overcast",rain,"08551099999,LPPR,08045099999,08546099999,08545099999,08567099999"
